,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,單價
139,204,0.3934399224164103,5,3,5,2,4,1,26.5,-0.4298232398483045,-0.8193256863726953,0.0,322365,2781188,-0.0835945732904109,-1.0073209474926226,-0.4384519028208025,0.8332364709224753
140,110,-0.5040934503962506,5,8,14,2,4,0,34.916666666666664,0.0843884741403052,1.2259937069098696,1.0,308165,2770843,0.4241953196247139,0.0096539778906696,0.0248744994784506,3.643960935263073
141,114,-0.8434233122450111,5,11,12,2,4,0,27.83333333333333,-1.5300639463155534,-0.8193256863726953,0.0,309072,2775643,-1.5766948823745497,-1.218906334652905,-0.4384519028208025,3.550270119785053
142,330,0.8317399925726425,5,16,25,2,4,0,0.1666666666666666,1.415019010003568,2.4788290754537976,2.0,279610,2765899,1.1851729307342884,0.8389321888575826,-0.4384519028208025,2.1449078876147545
143,114,0.0986442509498124,5,5,5,2,4,1,38.833333333333336,-0.5832249467030073,-0.8193256863726953,0.0,307419,2775327,-0.2318296172388929,-0.7035935368915722,1.7885040308110918,2.753898188221884
144,407,-0.5998431613960001,5,13,14,2,4,0,17.5,0.1021991592058326,0.4520473201768147,1.0,213375,2674467,0.0168318400716331,0.1854063559350979,-0.0028823817652835,1.7232992179636646
145,330,0.2602939889478834,5,9,14,2,4,0,8.416666666666666,0.6882281516844718,1.9149759194506728,2.0,282613,2762996,0.4782275589265461,0.3236193910962499,-0.4384519028208025,1.32511325218208
146,116,-0.767549357017549,5,4,26,11,4,0,1.3333333333333333,-0.6257407755691045,0.7254774807591514,1.0,306158,2766139,-0.922933075952904,-0.5978008433114311,0.3600922191143157,3.105238746264458
147,236,-0.3373005301306228,5,7,7,2,4,2,28.33333333333333,-0.3735184935121215,0.6683197635752731,1.0,296688,2764532,0.0151344922401623,0.2417153702600114,-0.3402352461122048,1.9575262566587144
148,717,-0.7684145652494745,5,24,24,11,4,0,0.5,-0.0942929147428877,-0.0052144172942121,1.0,172232,2541555,-0.4708727701710827,-0.2633594248967913,0.3985248239133322,1.1705234066433472
149,326,-0.2884402985888333,5,5,12,2,4,0,9.083333333333334,-0.6849182130448886,1.040617326854048,1.0,266461,2756004,-0.956031358666592,-0.270184759966478,-0.1373964985618407,0.9971953980090102
150,242,0.6717005032284333,5,4,5,2,4,1,33.833333333333336,-0.3419188909765087,-0.8193256863726953,0.0,296327,2771081,0.1602577318309471,-0.2667720924316345,-0.4384519028208025,1.4890721792686148
151,115,0.45866700967879,5,4,5,2,4,1,38.5,-0.4217797046574211,-0.8193256863726953,0.0,311939,2771107,0.1987309493442936,0.0625503246807403,-0.4384519028208025,2.098062479875745
152,234,-0.9289587593956408,5,25,34,11,5,0,2.583333333333333,0.0378508776787664,-0.8193256863726953,0.0,300912,2766893,-0.1868498997049068,-0.4203421314995814,0.9045541204337146,3.573692823654558
153,242,1.3586758393772376,4,4,4,11,4,1,4.666666666666667,-0.0644169268910355,0.8722337816366769,1.0,292643,2768837,-0.3441374654212353,-0.0142346948532332,0.5928229926194707,1.9106808489197045
154,338,0.4035580520175385,5,14,15,2,4,0,6.5,0.0889847799636674,0.9494739399932692,1.0,279966,2772157,-0.122916464719493,-0.0961387156894713,-0.4384519028208025,1.6530311063551495
155,110,-0.511399653243621,0,3,4,2,4,1,48.833333333333336,-1.1813192419679712,-0.8193256863726953,0.0,308289,2769954,-0.9336829455522216,-0.5636741679629984,-0.4384519028208025,3.175506857872974
156,248,0.3194405850247869,5,4,5,2,4,1,38.083333333333336,-0.572883258600443,-0.8193256863726953,0.0,294770,2776119,0.1585603839994759,-1.1762479904673642,-0.4384519028208025,1.0206181018785152
157,330,-0.8687306530288303,5,8,24,2,4,0,22.0,-0.6251662373411844,-0.8193256863726953,0.0,281445,2766958,-0.6454167055073681,-0.162685732618915,-0.4384519028208025,1.13773162122604
158,242,-0.9893551006964364,5,4,14,2,4,0,17.166666666666668,-0.2172440955178179,0.0395848745526114,1.0,291607,2768892,-0.4728530093077989,1.3081739748985313,-0.4384519028208025,1.7935673295721797
159,239,-1.3173411212821742,5,10,12,2,4,0,27.416666666666668,-1.5335111756830748,-0.8193256863726953,0.0,284680,2760960,-1.654207100011733,-1.0073209474926226,-0.4384519028208025,1.4188040676601
160,221,-0.7369786661561832,5,5,14,2,4,0,12.833333333333334,-0.6803219072215267,-0.8193256863726953,0.0,314548,2773012,-1.0629642720492756,0.0062413103558264,-0.1267207750065586,2.2620214069622797
161,104,-0.800451303392714,5,3,8,2,4,2,28.416666666666668,-1.3881530040192556,-0.8193256863726953,0.0,304513,2771173,-1.7000354914614546,-1.0073209474926226,0.5202280724435508,3.925033381697133
162,235,1.3220727244543913,5,4,4,2,4,1,45.083333333333336,-0.4217797046574211,-0.8193256863726953,0.0,300092,2765789,0.0561537315007152,0.9276615447635076,-0.4384519028208025,1.9575262566587144
163,220,-1.4737755763266946,5,24,37,2,5,0,16.25,-0.5332401208739467,-0.8193256863726953,0.0,296710,2769293,-0.8414603800422881,0.3236193910962499,-0.4384519028208025,2.8007435959608937
164,116,0.1571659744147694,5,5,5,2,4,1,38.91666666666666,-0.433270469215826,-0.8193256863726953,0.0,304493,2765769,-0.286993421761706,1.9616998078210164,-0.4384519028208025,2.379134926309804
165,804,-0.9409755403946052,5,5,12,2,4,0,16.5,-0.509109515301297,-0.8193256863726953,0.0,178014,2507208,-0.6677651186217384,-0.357207782104981,-0.4384519028208025,1.301690548312575
166,403,0.850678439427011,5,3,5,2,4,1,41.333333333333336,-0.7831642500192487,-0.8193256863726953,0.0,216013,2669808,-0.1062258777100264,-1.6420771089734696,-0.4384519028208025,0.9503499902700004
167,220,-0.0154911349783528,5,2,5,2,4,1,27.916666666666668,-0.5677124145491609,-0.8193256863726953,0.0,294806,2766532,-0.6012856618891176,-0.0295916987600279,-0.2121265634488169,1.5827629947466348
168,220,-1.0391045740321496,5,13,19,11,4,0,3.333333333333333,-0.1735791901958797,0.3006566097978936,1.0,297822,2769771,-0.5984567488366656,-0.524428491312301,1.352934509755573,2.613361965004854
169,408,-0.7229911330733885,5,7,16,2,4,0,27.75,-0.22298947779702,0.7301118902605468,1.0,213000,2672080,-0.4140116178167984,0.5983391276511327,-0.4384519028208025,1.6061856986161398
170,708,-1.101904271532738,5,5,18,11,4,0,0.25,-0.73720119178563,-0.2987270190492629,1.0,164772,2542645,-1.0341093589142658,-0.8639889110292057,0.1572534715639515,1.2079997328345549
171,300,0.1186882416560851,5,4,5,2,4,1,30.416666666666668,-0.6027592464522952,-0.8193256863726953,0.0,245892,2742901,-0.5113262268211458,-0.1422097274098556,-0.4384519028208025,0.7161229515749503
172,220,-0.2864214793810072,5,7,19,11,4,0,0.0833333333333333,-0.0391372448625451,0.265126136953861,1.0,295729,2768809,-0.4516361614144093,0.0574313233784755,0.5052820594661556,2.1917532953537644
173,220,-0.4149770025079295,5,8,23,2,4,0,12.25,1.2811516028981536,3.2744027065266987,2.0,297294,2767307,1.0898385608666576,-0.1217337222007958,1.3166370496676123,3.362888488829013
174,302,-0.0038108238473591,5,4,15,2,4,0,10.833333333333334,1.5385447290064185,1.0684237838624215,1.0,251846,2745542,1.1441536914737351,0.8304005200204746,0.7401479776823672,2.379134926309804
175,241,0.4456648526379104,5,4,5,2,4,1,34.75,-0.6085046287314974,-0.8193256863726953,0.0,300126,2774063,-0.1271598342981707,0.1973506923070491,-0.4384519028208025,1.676453810224655
176,813,-1.029515182794976,5,18,22,2,4,0,24.75,-0.1052091410733721,-0.3960496185785692,1.0,179492,2509710,-0.1862841170944166,0.1478670130518219,-0.1950454057603652,1.0440408057480202
177,813,-1.2051764874378392,5,8,15,2,4,0,7.0,-0.5206002798597016,-0.8193256863726953,0.0,178730,2507167,-0.8643745757671487,-1.010733615027466,0.5458498089762285,1.4703340161730107
178,221,-0.4020469461530438,5,11,12,2,4,0,11.083333333333334,-0.3137665178084172,0.2172372387727739,1.0,314291,2773491,-0.6326865967713342,-0.3623267834072459,0.6526070445290516,2.1449078876147545
179,235,-0.8109059028618131,5,18,29,2,5,0,22.58333333333333,0.5606806650861795,0.9525635463275332,1.0,301916,2765098,0.8010065382113134,-0.4339928016389545,0.2063617999182502,2.5196711495268342
180,302,0.2470034291630283,5,3,10,5,4,2,21.0,1.078914146670231,0.5895348020515488,1.0,250916,2746842,1.113884321812499,0.4686577613270885,-0.4384519028208025,1.8732045227284964
181,320,-0.4597995956340673,5,6,14,2,4,0,27.166666666666668,-0.2712506889423198,-0.8193256863726953,0.0,273309,2761879,0.2066519058911591,-0.0381233675971358,0.1252263008981043,1.0440408057480202
182,100,0.3793802886476218,5,6,6,2,4,2,15.166666666666666,-0.24769462159759,-0.1241642611633642,1.0,303159,2770017,-0.976399532644246,2.267133552189488,-0.1694236692276874,4.861941536477332
183,320,-0.3944523405616982,5,7,15,11,4,0,4.166666666666667,-0.5418581942927503,0.9340259083219506,1.0,276139,2759832,-0.7611192493526526,-0.2940734327103806,-0.4384519028208025,1.058094428069723
184,238,-0.3516004995193907,5,2,5,2,4,1,37.16666666666666,-0.9859762444750916,-0.8193256863726953,0.0,293372,2765900,-0.7249091622812677,0.0949706662617512,-0.4384519028208025,1.348535956051585
185,112,0.5656163605695739,5,3,4,2,4,1,43.5,-0.6033337846802153,-0.8193256863726953,0.0,300414,2781216,-0.1792118344632867,0.5642124523027,-0.4384519028208025,1.7935673295721797
186,330,-0.1200851967933402,5,6,12,2,4,0,26.5,-0.0908456853753662,0.7687319694388431,1.0,279070,2764099,0.4677605806324741,0.3440953963053096,-0.4384519028208025,0.9503499902700004
187,302,1.037250981216934,5,19,20,2,4,0,4.833333333333333,1.009969559319803,3.133825618317701,2.0,253434,2746516,0.8077959295371984,-0.6916492005196208,1.0646899737629496,2.0043716643977243
188,115,1.3889821610566258,0,5,5,2,4,1,36.5,-0.0178793304294962,-0.8193256863726953,0.0,308717,2771095,0.7059550596489279,0.3935790755605368,-0.4384519028208025,2.660207372743864
189,242,-0.984067717056892,5,6,15,11,4,0,5.083333333333333,-0.7492664945719549,-0.8193256863726953,0.0,294752,2769594,-1.0904047286580596,-0.7820848901929673,0.4006599686243888,2.2151759992232694
190,248,0.1310174589610228,5,5,5,2,4,1,34.75,-0.4694663775748008,-0.8193256863726953,0.0,295069,2776298,0.0227725574817824,0.4498880898854506,-0.4384519028208025,1.348535956051585
191,300,-0.1829089278559267,5,2,21,2,4,0,24.166666666666668,-0.0190284068853369,1.020534885681334,1.0,246696,2746160,-0.1212191168880218,0.4413564210483426,-0.1950454057603656,1.301690548312575
192,112,0.5361271799981149,5,5,5,2,4,1,42.0,-0.4895752155520088,-0.8193256863726953,0.0,303267,2779695,-0.0292794426833335,0.7740915056955607,-0.4384519028208025,2.0043716643977243
193,804,0.0945104782861684,5,23,29,11,4,0,5.416666666666667,2.634189129650306,0.4427785011740234,1.0,176310,2506038,2.000748563756185,2.359275575630256,0.6248501632853177,2.1917532953537644
194,320,-0.426056474588975,5,11,13,2,4,0,27.83333333333333,-0.1620884256374755,-0.8193256863726953,0.0,276111,2761425,-0.2086325302087871,-0.1985187417347692,-0.3423703908232616,0.9269272864004954
195,407,-0.4876785275516651,5,14,15,2,4,0,27.0,0.4095771111431579,-0.8193256863726953,0.0,211570,2675459,0.756592603287818,0.2536597066319629,0.208496944629307,1.0674635096175251
196,237,0.0944624111621726,5,8,13,11,4,0,6.416666666666667,0.2400883339066885,1.891803871943696,2.0,287040,2757660,-0.1659159431167626,-0.2667720924316345,1.1565011963383776,1.348535956051585
197,220,0.2376303399838362,5,2,12,2,4,0,12.75,1.1610731132628247,1.9644096207988924,2.0,296651,2765292,1.0929503652243548,0.031836316867151,-0.4384519028208025,2.2620214069622797
198,231,0.0268800348239962,5,6,7,2,4,2,22.83333333333333,-0.0873984560078447,-0.2014044195199566,1.0,302414,2764425,0.0686009489315037,-0.1575667313166502,-0.4384519028208025,1.8638354411806943
199,830,-0.1923781512831107,5,3,18,2,4,0,31.08333333333333,0.8519715466417389,-0.8193256863726953,0.0,183182,2504078,0.9483929082440602,1.1221835942495737,-0.4384519028208025,0.8332364709224753
200,105,-0.603856766249654,5,12,12,2,4,0,42.583333333333336,0.0119966574223557,-0.8193256863726953,0.0,306711,2772306,0.1376264274113316,2.5537976251163226,-0.4384519028208025,3.925033381697133
201,231,10.679155551356104,1,4,6,11,4,2,2.833333333333333,1.3018349791032822,0.7347462997619425,1.0,297811,2760847,1.2677771918658851,0.5454427808610621,0.2853621542273397,1.2079997328345549
202,711,0.1732684609533821,5,3,6,11,4,2,5.333333333333333,-1.03136476448079,-0.1102610326591776,1.0,178092,2541248,-1.2587250552789506,-0.8196242330762432,-0.4384519028208025,1.2079997328345549
203,236,-0.7424583182917112,5,5,12,2,4,0,24.416666666666668,-0.5550725735349155,-0.8193256863726953,0.0,293049,2761720,-0.5350890964617419,-0.6302211848924422,-0.4384519028208025,1.5359175870076247
204,105,-1.4080437842623583,5,5,13,2,4,0,8.583333333333334,-1.458246667825524,-0.8193256863726953,0.0,308011,2771379,-1.8264879049060567,-0.4476434717783275,-0.4384519028208025,4.651137201651787
205,248,-0.6244054617578836,5,4,6,2,4,2,28.0,-1.0204485381503057,-0.8193256863726953,0.0,293847,2775816,-0.9888467500750346,-0.6472845225666585,-0.2825863389136805,1.4422267715296049
206,104,1.2376428211556667,5,6,14,2,4,0,16.666666666666668,1.5724424844537124,1.264613786088166,2.0,303537,2771834,1.0855951912879795,2.57256729655796,-0.4384519028208025,4.206105828131193
207,806,-0.7435157950196198,5,4,9,2,4,2,23.916666666666668,-0.7084742803896182,0.2944773971293662,1.0,181111,2501315,-0.719534227481609,-0.6506971901015017,-0.4384519028208025,0.8332364709224753
208,334,-0.845802634882806,5,3,9,2,4,2,30.0,-1.017575847010704,-0.8193256863726953,0.0,278853,2758306,-0.9215186194266782,-0.7308948771703184,-0.4384519028208025,1.0206181018785152
209,239,0.9476778956506524,5,3,5,2,4,1,27.0,-0.6533186105092756,-0.8193256863726953,0.0,284025,2759056,-0.1786460518527964,-0.2718910937338996,-0.4384519028208025,0.7161229515749503
210,235,0.4366282333266886,5,10,27,11,5,0,0.6666666666666666,0.2234267252970017,0.5030258246921656,1.0,299324,2767066,-0.1036798559628196,-0.0995513832243148,-0.0263689735869041,2.707052780482874
211,830,0.108209608624988,5,4,15,11,4,0,6.166666666666667,-0.0397117830904652,0.0395848745526114,1.0,185232,2504948,-0.3707292481142836,-0.1678047339211798,0.0483610913000716,1.254845140573565
212,100,-1.034946767806508,5,2,8,2,4,2,0.5833333333333334,-1.5225949493525903,-0.8193256863726953,0.0,302654,2770582,-1.790560709139917,-1.2922786866520353,-0.1971805504714217,5.4709318370844615
214,103,-0.7813686551663582,5,2,12,5,4,0,35.166666666666664,-0.1368087436089847,-0.8193256863726953,0.0,302202,2771554,0.2292832103107746,-0.6285148511250204,-0.4384519028208025,2.707052780482874
215,407,0.7234687957719723,5,20,25,2,4,0,13.083333333333334,3.677550551553452,1.2090008720714196,2.0,210964,2676053,3.403323655161861,1.5590050387095116,1.5173406525069206,1.5359175870076247
216,302,3.2494922960023085,5,22,22,2,4,0,8.666666666666666,3.2518177246645577,3.713126805992143,3.0,250794,2745919,2.9639934581160734,2.337093236653775,1.16717691989366,2.379134926309804
217,104,-0.2734193223401276,5,6,7,2,4,2,40.91666666666666,-0.269527074258559,-0.8193256863726953,0.0,304220,2773118,0.2847299061388327,-0.0142346948532332,-0.4384519028208025,3.222352265611983
218,404,1.489658752265951,5,2,4,2,3,1,46.083333333333336,-0.8762394429423266,-0.8193256863726953,0.0,217352,2672656,-0.2578556173214509,-1.6420771089734696,-0.4384519028208025,1.0206181018785152
219,201,0.6383178856133092,5,5,7,2,4,2,30.5,0.8083066413198008,0.6513269287368227,1.0,327477,2780473,1.5577407797422105,0.3543333989098391,-0.4384519028208025,0.8332364709224753
220,251,-1.0879167384499435,5,22,23,2,4,0,21.08333333333333,-0.4539538454209544,2.003029699977189,1.0,292824,2785547,-0.5169840529260494,0.4277057509089696,0.0291447889005635,1.2314224367040598
221,244,-0.3189869558882009,5,11,23,4,4,0,0.5,-0.1948371046289287,0.8629649626338858,1.0,286954,2774230,-0.4587084440455392,-1.0414476228410554,0.4156059816017839,2.0324789090411306
222,402,-0.0151065979863859,5,7,8,11,4,2,12.666666666666666,0.0545124862884532,-0.5041858402777986,1.0,214927,2667341,0.1008505577294559,-0.6711731953105612,-0.4384519028208025,1.348535956051585
223,830,-0.3658524017841626,5,10,16,2,4,0,28.25,0.6474359375021349,-0.8193256863726953,0.0,182109,2500209,0.5645094070263305,1.5487670361049812,-0.4384519028208025,0.9503499902700004
224,402,-0.5868169707931224,5,11,15,11,4,0,25.0,-0.1350851289252239,-0.8193256863726953,0.0,216906,2669245,-0.4168405308692506,0.4055234119324882,-0.1800993927829699,0.9737726941395052
225,704,1.359084409931202,5,11,15,11,4,0,7.833333333333333,3.856231940436644,1.4793414263194926,2.0,168891,2544299,3.141649197810056,2.471893604280084,3.4966197996562647,1.3813277414688918
226,300,-0.598184845618143,5,26,29,11,4,0,3.0,0.3233963769551229,2.2733702542252616,2.0,251253,2742459,-0.0793512037117328,-0.0944323819220497,0.59922842675264,2.379134926309804
227,243,-0.3815222842068125,5,4,9,2,4,2,17.5,-0.4349940838995866,0.5787211798816261,1.0,293888,2772751,-0.528016813830612,-0.1097893858288444,-0.1331262091397279,1.676453810224655
228,242,0.534781300526231,5,5,28,11,4,0,7.25,1.6839029006702375,1.008176460344279,1.0,294795,2772210,1.46353797509556,1.0897632526685628,-0.4384519028208025,2.5899392611353487
229,800,0.691263822694747,5,16,28,5,4,0,28.75,9.181626775029295,1.34339874761189,3.0,179101,2503139,9.499631283195813,13.842901830377835,-0.4384519028208025,0.8098137670529704
230,320,-0.2937036486663795,5,5,7,2,4,2,28.666666666666668,-0.5137058211246588,-0.8193256863726953,0.0,276073,2763642,-0.1806262909895126,-0.200225075502191,-0.3252892331348095,0.9035045825309904
231,813,-0.9411678088905886,5,6,13,2,4,0,11.416666666666666,-0.8331490758483091,-0.8193256863726953,0.0,178829,2506556,-1.099740141731151,-0.746251881077113,0.0398205124558459,1.6296084024856448
232,830,0.2336648022541776,5,11,15,11,4,0,7.083333333333333,-0.0626933122072747,0.0581225125581935,1.0,185042,2505191,-0.3679003350618318,-0.2804227625710075,0.0846585513880315,1.254845140573565
233,334,0.4278559831974444,1,8,13,2,4,0,15.083333333333334,0.1562057526303343,-0.0438344964725083,1.0,283010,2762428,-0.0609632688707954,-0.5995071770788527,0.3579570744032593,1.114308917356535
235,231,0.6982816227981427,5,2,4,2,4,1,48.25,-0.4574010747884757,-0.8193256863726953,0.0,303941,2762777,0.0408776010174749,0.6700051458828413,-0.4384519028208025,2.2620214069622797
236,100,0.3565964718735849,5,2,4,2,4,1,49.66666666666666,-0.756735491534918,-0.8193256863726953,0.0,301380,2768749,-0.0632263993127569,-1.6420771089734696,-0.4384519028208025,2.238598703092774
237,324,-0.5734302767602759,5,13,13,2,4,0,15.916666666666666,-0.1017619117058506,0.7919040169458209,1.0,270765,2759449,-0.276809334772879,0.6938938186267439,-0.3466406802453745,1.254845140573565
238,104,1.7106713883989064,5,4,4,2,4,1,45.66666666666666,0.3911918878497106,-0.8193256863726953,0.0,303702,2772367,0.956879647401416,-0.8418065720527244,4.963464216152056,2.8944344114389136
239,112,1.6197764569227386,5,2,4,2,4,1,50.66666666666666,-0.6280389284807852,-0.8193256863726953,0.0,301936,2777985,0.1463960578739323,-1.6420771089734696,-0.4384519028208025,2.472825741787824
